,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
4501,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
4502,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
4504,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-7.24,,,,,,,,,,,,,,,-3.9,,,,,,,,,,,,-4.15,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,,,,,,,,,,,,,,,,,,,-7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,,,,,,,,,,,,,,,,,,,-7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,,,,,,,,,,,,,,,,,,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,,,,,,,,,,,,,,,,,,,-7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,,,,,,,,,,,,,,,,,,,-6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,,,,,,,,,,,,,,,,,,,-8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,,,,,,,,,,,,,,,,,,,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,,,,,,,,,,,,,,,,,,,-8.33,,,,,,,,,,,,,,,,-3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,,,,,,,,,,,,,,,,,,,-6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,,,,,,,,,,,,,,,,,,,-2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,3.19,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,,,,,,,,,,,,,,,,,,,1.32,,,,,,-3.03,,,,,,,,,,-1.16,-2.91,,,,,,,,,,,,,,4.82,,,,,,-4.7,,,,,,,,,,9.82,,4.7,,,,-4.25,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,4.7,3.07,,-6.48,2.46,,,,0.0,,,,,,,2.17,,3.88,,,,,1.93,,-9.7,,,,,,,,,,7.54,,,,,,,,,,,,,,,0.0,,,0.0,,
4518,,,,,,,,,,,,,,,,,,,4.02,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,-6.08,,,,,,-5.53,,,,,,-9.11,,,,,-8.48,,,,,,,3.25,4.49,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,0.3,,-10.0,,,,,4.51,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.98
4519,,,,,,,,,,,,,,,,,,-10.0,1.34,,,,,,,,,,,,,,,,-3.5,,,,,,,,,,,,,,,,,,,,,-4.19,,,,,,,,,,,,-5.84,,,,-2.41,,,,,,,,,,,,,,,,,,,,,,,,,-1.98,,,,,,,,3.71,,0.0,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,-8.89,,,,,,,,,0.0,,-1.89,,-10.0,
4520,,,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,0.0,,,,,,,-3.5,,,,,,,,,,,,2.52,4.13,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
4521,,,,,,,,,,,,,,,,,,,5.04,,,,,,,,,0.0,,,,6.1,,,5.98,0.0,,,,,,,,,,,,,,4.88,,,-1.81,,,,,,,,,,,,,,,0.0,,,,3.74,,,,,,,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,10.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,-4.02
4522,,,,,,,,,,,,,,,,,,,-8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,-5.51,2.01,,,,,,,,,,,,,,1.44,,,,,,-10.0,,,,,,,,,,,,,,,,2.36,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-4.58,,,,,,,,,,,,,,1.56,,-1.14,,,,,,,-3.64,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,-9.84,,
4526,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,1.87,,,-4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,,,,,,,,,,,,,,,,,,,-1.63,,0.0,,,,,-3.01,,,-4.19,,,4.19,,,,,,,,,,,,,,,3.11,0.0,0.57,1.79,,,5.18,5.2,,,,,,,,,2.68,,,,,6.02,3.9,,,2.11,,,,3.5,,,,,,,0.0,,-5.2,,,,3.33,,,,2.6,,,,0.0,1.87,,,,5.49,,3.82,-3.13,4.47,4.19,1.79,,2.52,2.15,,,4.59,,,3.98,,,,,0.0,,,,8.09,4.67,,3.76,,,4.11,,4.02,,,,,,,,0.0,4.67,,,,,3.54,,2.56,0.0,0.0,0.0,3.25,-5.57,0.0,2.15,0.0
4528,,,,,,,,,,,,,,,,,,,-3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,,,,,,,,,,,,,,,,,,2.72,3.82,,,,,,,,,,,,,,,,-5.45,-5.93,,,,,,,,,,,-1.65,,0.0,7.11,,,0.0,0.0,,,,,,-9.59,,,,,-2.44,0.0,,1.65,,,,-1.71,,,,,,-7.03,,,,,,,,,-1.14,-3.09,3.58,,,,,,,,,,,,,,,5.41,4.15,,1.83,,,,,1.79,,-5.0,,,,,5.98,,-2.56,,,,-3.66,0.0,1.65,,0.0,,,1.54,,,,,,-7.68,,,,,,,,,,,,,,-1.87,3.01,-5.37,,-4.31,9.76,8.66
4530,,,,,,,,,,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.73,,0.0,,,,,,,,,,,,,,,,,,,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,,,,,,,,,,,,,1.02,,-2.24,,,0.0,1.54,,-1.14,,,,,0.0,,0.73,1.61,,,0.93,,,2.6,0.89,,0.0,1.18,,,,,,0.0,,,,0.65,1.83,,,,0.0,,,,,,,,0.0,,,1.12,0.0,,1.4,1.16,,,4.11,,,,,,1.18,,,0.0,-2.32,0.0,0.0,,-2.56,0.0,,-2.58,,0.0,0.0,0.0,-3.7,,0.49,,0.87,,,,,-3.66,1.99,1.2,0.67,-5.3,0.0,-1.3,0.0,,,,0.75,,,,,,,,,,,1.5,-2.15,2.5,,1.65,,,0.98,,0.85,0.0,,,-7.73,,,,0.0,,,0.0,,-3.41,,0.0,-3.8,-6.4,1.89,-5.45,-7.11,-4.96,-2.64,0.0,-4.55
4534,,,,,,,,10.0,,,,,0.0,,-10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,0.0,,2.56,0.0,0.0,,3.9,0.0,,2.72,-4.92,,,0.0,0.0,0.0,0.0,,,-4.39,0.0,4.67,10.0,,2.6,,,2.68,4.07,,-5.41,0.0,0.0,0.0,0.0,,6.87,-3.5,0.0,0.0,4.43,,0.0,4.72,0.0,0.0,0.0,,-10.0,-6.83,7.56,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,9.55,10.0,0.0,0.0,,4.67,-3.58,0.0,,0.0,10.0,0.0,8.7,2.28,3.25,10.0,6.63,10.0,0.0,0.0,0.0,0.0,4.59,-10.0,,3.17,3.17,5.61,,5.37,-10.0,,0.0,,-2.64,-5.61,0.0,9.67,0.0,9.23,,3.13,10.0,5.41,0.0,10.0,-10.0,0.0,0.0,,-3.62,10.0,0.0,4.84,,0.0,5.57,0.0,5.89,-1.79,2.11,-10.0,0.0,0.0,-10.0,0.0,-10.0
4535,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,,,,,,,,,,,,,,,,,,,-5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,3.85,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,7.3,0.0,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,3.2,,,0.0,,,0.0,,,0.0,4.05,,0.0,0.0,,,,0.0,0.0,0.0,4.54,0.0,-5.22,,,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,,,2.5,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,0.0,6.61,0.0,0.0,1.69,1.24,0.0,0.0,0.0,0.0,0.0,0.0
4541,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,,,,,,,,,,,,,,,,,,,-6.5,,,,,,,,,,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,3.56,,,,,,,,,,,,,,,10.0,4.9,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,7.42,,,,,,,,,,,,3.39,,,,,6.42,,,,,,,,,,,,,,,,,,,,,,,,
4545,,,,,,,-6.91,-3.82,,,,,-2.87,,-8.81,,,,-8.86,,-8.92,,,,,,,,,,,,,,-6.26,1.54,,,,,,,,0.0,,,,,,0.0,,,0.0,,,-5.85,,,,,,,,,-9.48,4.77,,,,,,-8.46,,,,,,,,,-3.47,,,,,,,6.1,-3.71,-6.02,,,,,,,,,,,,,,,3.17,5.75,2.98,-2.2,,,,-3.36,,,,,,,5.34,,-1.84,,,,-6.02,,-7.75,5.39,,,,0.0,,,-9.24,,,4.5,,,,,,,,,,,,0.0,-6.31,-5.66,1.71,0.84,1.92,-7.59,-4.82,1.95
4546,,,,,,,,,,,,,,,,,,,-9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,,,,,,,,,,,,,,,,,,,-1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,,,,,,,,,,,,,,,,,,,6.59,,4.11,,,,,,,,,,,10.0,,,6.46,,,,,,,,,,,,,,,7.68,,,6.02,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,4.8,,,,4.63,,,4.55,,,,,,,,,5.04,,5.04,-7.15,,,,,,,,,,,,,,,,,-10.0,,8.66,,8.21,,,,,,,,,-8.98,,,,,,,,,,,-6.67,,,7.6,,-7.07,,,,
4549,,,,,,,,,,,,,,,,,,,-6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,,,,,,,-9.72,-10.0,,,,,-10.0,,-10.0,,,,-6.75,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,-10.0,,,,,,,,,,,,-10.0,,,,,,,,-10.0,,,,,-10.0,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,
4551,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,,,9.93,,,7.03,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,10.0,,,,,,,10.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,,,,,,,,,,,,,,,,,,-9.96,4.67,,-7.97,,,,,,,,,,,,,,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,-4.11,,,-2.93,,-8.41,,,-4.41,,,,-1.71,,,,,,-2.72,,,,,,,,-6.99,8.05,,-4.17,,0.0,,,-3.46,,,,,,,,,,,7.09,,-7.36,,,,,,,,,,,,-5.65,,,,,,-4.72,,-5.14,,,,,2.72,,,,,,-2.68,,,,,,,,-6.28,,,,,,,0.0,-5.04,,-4.92,-9.43,
4553,,,,,,,,,,,,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.22,5.69,,,,,,,,,,,,,,2.8,,,,,,-1.71,,,,,,,,,,,,,,,,-5.04,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4.35,,,,,,,-2.85,,,,,,,1.5,,,,,,,,-1.36,,,,,,,,,,,7.85,,,,,,,,,,,,,,,-2.8,,,,-2.8,
4555,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,,,,,,,,,,,,,,,,,,,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,,,,,,,,,,,,,,,,,,,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,,,,,,,,,,,,,,,,,,,-1.57,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,,,,,,,,,,,,,,,,,,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,,,,,,,,,,,,,,,,,,,-4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,5.06,,,,0.0,,,-4.13,3.31,,,,,,,,,,,,,,1.61,,,-2.74,,,2.95,,,,,,,,,,2.66,,0.91,,,,2.93,,,,,,2.03,,,,,,,,,,2.74,,,,,,1.34,,,,,-0.85,,,,,,9.04,,-3.19,,,,,0.0,,1.61,,,,,-3.15,,4.19,,,,,,-2.66,3.72,,,,-2.24,,,,,,7.15,,,,,,,,,,,,,,,4.27,,,,1.67,
4563,,,,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,,,,,,,,,,,,,-9.37,,,,,,-9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.37,,,,,,,,,,,,,,-9.41,,,,,,,,-9.17,,,,,-9.17,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,5.83,,,,,,,,,,,,,,,,,,5.24,,,,,,,,,,,,,,,3.74,,,,6.65,,,,,,,,,,,,,,,,,5.22,,,,,,,,,,,,,,,,5.63,4.98,,5.91,,,,,,,,,,,,,,,,,,,0.0,,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,-2.91,
4569,,,,,,,,,,,,,,,,,,,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
